smiles,logS
Cc1cc2ccccc2c2ccc3ccccc3c12,-6.5920000000000005
Cc1c(C)c2c3ccccc3ccc2c2ccccc12,-7.011
CC=CC(=O)O,0.0
CCOP(=O)(OCC)SCC(=O)NC(C)(C)C#N,-0.624
C#CC(C)N(C)C(=O)Nc1ccc(Cl)cc1,-3.897
CCC(C)c1ccccc1OC(=O)NC,-2.497
Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc([N+](=O)[O-])cc1Cl,-6.57
COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(C)n1,-2.543
COP1(=S)OCc2ccccc2O1,-3.571
CCC(O)C(C)(C)C,-1.151
O=C(O)COc1c(Cl)ccc(Cl)c1Cl,-2.62
COc1cc(O)c(C(=O)c2ccccc2)cc1S(=O)(=O)O,-0.091
CCSc1nc(NC(C)C)nc(NC(C)C)n1,-4.203
CCCCCCCI,-4.81
CC1CCC(C)(C)C1,-4.478
CCCCN(CC)N=O,-1.035
CC12CCC(C1)C(C)(C)C2=O,-1.85
CCCN(CCC)c1c([N+](=O)[O-])cc(S(C)(=O)=O)cc1[N+](=O)[O-],-5.76
O=C(O)c1cccc(Cl)c1[N+](=O)[O-],-2.632
OCc1cccc2ccccc12,-1.744
CC=CC#N,-0.429
C=CC(O)CCC,-0.599
CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,-5.952000000000001
Cc1cccc(O)c1[N+](=O)[O-],-1.641
CC(=O)Nc1ccc(OC(=O)c2ccccc2OC(C)=O)cc1,-4.195
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,-4.485
O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccccc2)ccc1Nc1ccccc1,-6.269
CCOP(=S)(OCC)N1C(=O)c2ccccc2C1=O,-3.352
C=CCCBr,-2.247
CCCCc1c(C)nc(N(C)C)nc1O,-2.242
CC1=C(C(=O)Nc2ccccc2)SCCO1,-3.141
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,-2.427
CC(C)=CCCC(C)=CC=O,-2.055
CCCCC(C)(O)CC,-1.6
COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,-4.831
CCOC1CC1,-0.6409999999999999
CC[S+]([O-])CSP(=S)(OC(C)C)OC(C)C,-2.307
CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,-4.53
O=c1oc2ccccc2c(O)c1C1CCCc2ccccc21,-4.864
Cc1[nH]c(=O)n(C(C)(C)C)c(=O)c1Cl,-2.485
CCNc1nc(Cl)nc(NC(C)(C)C)n1,-4.402
CCCC(C)O,-0.296
Cc1cc(Cl)ccc1N=CN(C)C,-2.862
CC(C)Nc1nc(N)nc(Cl)n1,-2.7060000000000004
CC(Cl)=CC(=O)O,-0.605
O=NCc1ccc([N+](=O)[O-])o1,-2.193
CNCC(O)C(O)C(O)C(O)CO,0.7090000000000001
CCNc1nc(Cl)nc(NCC(=O)OCC)n1,-2.937
N#CCCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1,-6.13
CCC(C)OC,-0.73
O=C(O)CC(O)C(=O)O,0.873
CNC(=O)C=C(C)OP(=O)(OC)OC,0.6509999999999999
CNC(=O)Oc1ccccc1C1OCCO1,-1.571
Clc1ccc(Oc2ccccc2)cc1,-4.793
Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,-5.979
CCCCN(C)N=O,-0.7
Cc1cc(O)c([N+](=O)[O-])cc1Cl,-4.39
COC(=O)c1cc(Cl)cc(N)c1Cl,-3.263
CSc1nc(NC(C)C)nc(NC(C)C)n1,-3.864
CCCC(C)(C)C(=O)Nc1ccc(Cl)cc1,-4.022
CCCOP(=O)(OCCC)Oc1ccc(SC)cc1,-3.386
CC(Cl)C(C)Cl,-2.354
CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,-4.8580000000000005
COP(=O)(OC)OC(C)=CC(=O)OC(C)c1ccccc1,-2.497
O=C1c2ccccc2C(=O)C1c1ccc2ccccc2n1,-6.209
Cc1cc(=O)[nH]o1,-0.067
COP(N)(=O)SC,0.85
CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O,-6.34
Nc1cc([N+](=O)[O-])ccc1Br,-3.5580000000000003
CCOP(=S)(OCC)SC[S+]([O-])C(C)(C)C,-2.442
CCN(C)N=O,0.532
COC(=O)Nc1nc2ccccc2[nH]1,-3.834
COc1ccc(C(O)(c2cncnc2)C2CC2)cc1,-2.596
Clc1ccccc1-c1ccccc1Cl,-5.081
CCOP(=S)(Oc1ccc(C#N)cc1)c1ccccc1,-5.704
CCOP(=S)(OCC)SCSC(C)(C)C,-4.755
CCCSP(=O)(OCC)SCCC,-2.509
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,-3.924
CC1(C)Cc2cccc([N+](=O)[O-])c2O1,-3.207
CC1CCOC1,0.09
CCOP(=S)(OCC)Oc1cnc2ccccc2n1,-4.132
O=P(OC(CCl)CCl)(OC(CCl)CCl)OC(CCl)CCl,-4.789
CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,-4.632
COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,-4.779
CC(=O)OC1(C(C)=O)CCC2C3C=C(Cl)C4=CC(=O)C=CC4(C)C3CCC21C,-4.945
FC(F)OC(F)(F)C(F)Cl,-1.516
CCC(C)N,0.185
CN1c2ccccc2Sc2ccc(CC(=O)O)cc21,-3.942
CC1CCC(C(C)C)C(=O)C1,-2.492
c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,-4.6930000000000005
CCCC(CC)(CC)CO,-2.419
COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,-4.156000000000001
CCOP(=S)(OCC)Oc1ccc(S(C)(=O)=O)cc1,-2.638
Cc1cccc(C)c1NC(=O)c1cc(S(N)(=O)=O)c(Cl)cc1O,-3.787
CN1CCC23c4c5ccc(OCc6ccccc6)c4OC2C(O)C=CC3C1C5,-2.9730000000000003
CCCCCCCOC(=O)c1ccc(N)cc1,-4.6
CCCCCCCCOC(=O)c1ccc(N)cc1,-5.4
COC(=O)C(Cl)Cc1ccc(Cl)cc1,-3.765
Cc1ccccc1Oc1cccnn1,-1.969
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,-4.63
OCc1c(Cl)cccc1Cl,-2.102
CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,-3.57
O=C(Nc1ccccc1)c1ccccc1I,-4.208
O=[N+]([O-])c1ccc(Oc2ccc(C(F)(F)F)cc2[N+](=O)[O-])cc1,-5.215
Cc1ccc(NC(=O)N(C)C)cc1Cl,-3.483
Clc1cc(Cl)c(-c2ccccc2)cc1Cl,-6.199
CCCCC(C)(C)CCC,-4.811
OCC(O)C1OC2OC(C(Cl)(Cl)Cl)OC2C1O,-1.843
Clc1cccc(Cl)c1-c1c(Cl)cccc1Cl,-7.39
CCc1cccc(CC)c1N(COC)C(=O)CCl,-3.051
O=C(O)CC(Cl)C(=O)O,0.077
CCNC(=O)C(C)OC(=O)Nc1ccccc1,-1.829
Clc1cccc(-c2ccccc2)c1Cl,-5.35
Clc1ccc(-c2cc(Cl)ccc2Cl)cc1,-6.256
CNC(=O)ON=C(C)SC,-0.447
CCOP(=O)(Sc1ccccc1)Sc1ccccc1,-3.3310000000000004
CC(C)OC(C)(C)C,-2.366
Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,-3.783
O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,-3.94
CCCCNC(=O)n1c(NC(=O)OC)nc2ccccc21,-4.883
COP(=S)(OC)Oc1cc(Cl)c(I)cc1Cl,-6.6160000000000005
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1,-4.933
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,-1.224
CNC(=O)N(C)c1nc2ccccc2s1,-3.574
O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl,-4.559
CCCN(CCC)c1c([N+](=O)[O-])cc(S(N)(=O)=O)cc1[N+](=O)[O-],-3.61
CCC(C)C(O)C(C)CC,-2.51
CC(C)Oc1cc(-n2nc(C(C)(C)C)oc2=O)c(Cl)cc1Cl,-5.693
COc1ccc(NC(=O)N(C)C)cc1Cl,-2.5810000000000004
Clc1c(Cl)c(Cl)c2ccccc2c1Cl,-7.795
C=C(CC(Cl)(Cl)Cl)c1ccccc1,-4.282
CSc1nnc(C(C)(C)C)c(=O)n1N,-2.245
COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1,-7.138
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-3.151
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,-3.698
COc1ccc2cc(C(C)C(=O)O)ccc2c1,-4.1610000000000005
CCOC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(Cl)c(Cl)c1,-4.263
CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,-2.965
CNC(=O)Oc1cccc(N=CN(C)C)c1,-1.546
CNC(=O)Oc1cccc2c1OC(C)(C)O2,-3.747
COc1ccc(CC2NCC(O)C2OC(C)=O)cc1,-1.608
CCNc1nc(NC(C)C(C)C)nc(SC)n1,-3.708
O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,-2.813
Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C,-1.946
CNC(=O)ON=C(SC)C(=O)N(C)C,0.106
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,-4.1930000000000005
CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,-4.924
COP(=O)(OC)OC1=C(Cl)C2C=CCC12,-2.001
O=C(O)c1cnc(O)nc1O,-1.938
CCCCc1c(C)nc(NCC)nc1O,-3.02
C#CC(C)(C)NC(=O)c1cc(Cl)cc(Cl)c1,-4.232
CCOP(=S)(OCC)Oc1ncn(-c2ccccc2)n1,-4.102
CCCOP(=S)(OCCC)SCC(=O)N1CCCCC1C,-4.15
CC1=C(C(=O)Nc2ccccc2)CCCO1,-2.559
Cc1occc1C(=O)Nc1ccccc1,-3.304
CC(C)N1C(=O)c2ccccc2NS1(=O)=O,-2.682
CCOP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,-4.194
CNC(=O)N(C)c1nnc(C(F)(F)F)s1,-2.0580000000000003
Clc1cccc(-c2ccccc2Cl)c1,-5.585
CC(C)OP(=O)(OC(C)C)SCc1ccccc1,-2.858
CCOC1Oc2ccc(OS(C)(=O)=O)cc2C1(C)C,-3.4160000000000004
CCNc1nc(NC(C)CC)nc(OC)n1,-2.575
CCCN(CC1CC1)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-6.541
FC(F)OC(Cl)C(F)(F)F,-1.616
O=C1OCc2c(Cl)c(Cl)c(Cl)c(Cl)c21,-5.037
O=C1C(Cl)=C(NC(=O)C(Cl)Cl)C(=O)c2ccccc21,-5.026
CCN(CC)C(=O)SCc1ccc(Cl)cc1,-3.964
CCN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],-5.4670000000000005
CCCN(CCC)c1c([N+](=O)[O-])cc(C(F)(F)F)c(N)c1[N+](=O)[O-],-7.43
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,-4.133
CCSCc1ccccc1OC(=O)NC,-2.093
CCS(=O)(=O)c1nnc(N(C)C(=O)NC)s1,-1.945
O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,-5.363
COP(=O)(NC(C)=O)SC,0.65
Clc1c(Cl)c(Cl)c2c(c1Cl)Oc1ccccc1O2,-8.708
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,-7.387
Clc1ccc(-c2ccc(Cl)c(Cl)c2)c(Cl)c1,-6.9
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2)c1,-6.853
Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,-8.71
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)cc1,-7.77
Clc1cc(-c2cc(Cl)c(Cl)c(Cl)c2)cc(Cl)c1Cl,-8.85
CC12CC1(C)C(=O)N(c1cc(Cl)cc(Cl)c1)C2=O,-4.8
COc1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],-6.02
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)cc1,-6.875
CCc1ccccc1NC(C)=O,-1.591
Clc1cccc(Cl)c1-c1ccccc1,-4.966
CCCN(CCCl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-4.551
Clc1ccc(-c2ccccc2)c(Cl)c1,-5.287999999999999
Clc1cc(-c2ccccc2)c(Cl)c(Cl)c1Cl,-7.319
CCC(C)Nc1c([N+](=O)[O-])cc(C(C)(C)C)cc1[N+](=O)[O-],-5.47
CCNc1nc(NC(C)(C)C)nc(OC)n1,-3.239
CCCN(CCC)c1c([N+](=O)[O-])cc(C(C)C)cc1[N+](=O)[O-],-6.49
Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,-8.947000000000001
CNC(=O)N(C)c1nnc(C(C)(C)C)s1,-1.997
CC(C)c1ccc(NC(=O)N(C)C)cc1,-3.536
C=CC(=O)Oc1c(Br)cc(Cl)c2cccnc12,-4.717
Clc1ccc(Cl)c(-c2ccccc2)c1,-5.299
Clc1ccc(-c2ccccc2Cl)cc1,-5.28
Clc1cc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)cc1Cl,-8.58
Clc1cc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)cc1Cl,-8.381
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,-6.015
Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,-6.009
Clc1ccc(Cl)c(-c2cc(Cl)ccc2Cl)c1,-7.281000000000001
Clc1ccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c1,-8.52
Clc1cc2c(c(Cl)c1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-11.248
O=C(O)CCC(=O)c1ccc(-c2ccccc2)cc1,-5.061
CCOP(=S)(NC(C)CC)Oc1cc(C)ccc1[N+](=O)[O-],-4.814
CCOP(=O)(Oc1ccc(Cl)cc1Cl)Oc1ccc(Cl)cc1Cl,-5.774
CCC#CC(C)C,-2.745
COP(=S)(OC)SCCSC(C)C,-3.429
CCCCCCCCCCCCCCCCO,-7.257999999999999
CCC(C)N(C(=O)SCc1ccccc1)C(C)CC,-5.048
CCCCCCCCCOC(=O)c1ccc(N)cc1,-6.001
Clc1ccc(Cl)c(-c2ccccc2Cl)c1,-5.809
Clc1ccc(-c2ccccc2Cl)c(Cl)c1,-6.49
Clc1ccc(Cl)c(-c2cc(Cl)c(Cl)cc2Cl)c1,-7.326
C=CCN(CC=C)C(=O)C(Cl)Cl,-1.619
CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc([S+](C)[O-])cc1,-4.552
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],-1.982
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1,-7.19
Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,-7.95
Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,-7.045
Clc1ccc(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,-7.65
Clc1cc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)cc1Cl,-7.93
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1Cl,-9.013
Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,-7.903
Clc1ccccc1-c1c(Cl)cccc1Cl,-5.9
Clc1ccc(-c2c(Cl)cccc2Cl)cc1,-6.209
Clc1ccccc1-c1cccc(Cl)c1Cl,-5.944
Clc1cccc(-c2cc(Cl)ccc2Cl)c1,-6.007999999999999
Clc1ccc(-c2cccc(Cl)c2Cl)cc1,-6.259
Clc1ccc(-c2ccccc2Cl)cc1Cl,-6.287000000000001
Clc1cccc(-c2cccc(Cl)c2Cl)c1Cl,-7.272
CCOC(=O)CN(C(=O)CCl)c1c(CC)cccc1CC,-3.4730000000000003
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)C3=CCC=CC3)C2SC1,-1.215
Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-10.949000000000002
Clc1ccc2c(c1)Oc1ccccc1O2,-5.836
Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2,-7.534
Clc1ccc2c(c1)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,-9.473
CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,-6.025
CCOP(=O)(OCC)SCn1nnc2ccccc2c1=O,-1.993
CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],-5.972
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-5.346
CCOC(=O)C=C(C)C=CCC(C)CCCC(C)C,-5.693
CCCSP(=O)(OCC)Oc1ccc(Br)cc1Cl,-4.125
COc1ccc(C(=O)c2cccc(C)c2)cc1C,-5.08
Clc1ccc(Cl)c(-c2cccc(Cl)c2Cl)c1,-6.465
Clc1ccc(-c2cc(Cl)ccc2Cl)c(Cl)c1,-6.573
Clc1cc(Cl)c(-c2cccc(Cl)c2Cl)cc1Cl,-7.06
Cc1cccc2sc3nncn3c12,-2.073
CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1,-3.32
COC(=O)c1cc(Oc2ccc(Cl)cc2Cl)ccc1[N+](=O)[O-],-5.934
CCOc1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],-6.558
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n1cncn1,-3.614
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,-3.782
COCCN(C(=O)CCl)c1c(C)cccc1C,-2.086
Clc1cc2oc3cc(Cl)c(Cl)cc3c2cc1Cl,-8.646
CCc1cccc(C)c1N(C(=O)CCl)C(C)COC,-2.729
CCCOCCN(C(=O)CCl)c1c(CC)cccc1CC,-3.795
COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,-3.834
CNC(=NC#N)NCCSCc1nc[nH]c1C,-1.345
CNC(=O)Oc1ccccc1OC(CCl)OC,-2.301
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,-7.242999999999999
CCc1ccc2cc3ccccc3cc2c1,-6.886
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-8.017000000000001
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,-6.99
Clc1ccccc1-c1ccc(Cl)c(Cl)c1Cl,-6.83
Clc1cccc(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,-6.78
Clc1cc(Cl)c(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1,-7.822
CC(C)OC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,-4.4335
COC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,-3.982
CC1(C)C(C=C(Br)Br)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-8.402000000000001
Clc1cc2c(Cl)cccc2c(Cl)c1Cl,-7.857
Clc1cc(Cl)c2cc(Cl)cc(Cl)c2c1,-7.822999999999999
CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,-3.237
COCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,-2.101
CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,-4.829
Clc1cccc(-c2cc(Cl)c(Cl)c(Cl)c2Cl)c1Cl,-8.421
CC(C)(C)C(O)C(Oc1ccc(Cl)cc1)n1cncn1,-3.392
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,-2.893
C=C(C)CN(CC)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-6.222
O=C(O)COc1nc(Cl)c(Cl)cc1Cl,-2.766
Clc1ccc(Cl)c(-c2ccccc2)c1Cl,-6.49
Clc1cc(Cl)c2cc(Cl)ccc2c1,-6.556
Clc1cc2c(Cl)ccc(Cl)c2cc1Cl,-7.516
CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1,-3.706
CCOP(=S)(OCC)SCS(=O)(=O)C(C)(C)C,-2.895
CNC(=O)n1cc(F)c(=O)[nH]c1=O,-2.48
COP(=S)(OC)Oc1c(Cl)cc(C)cc1Cl,-5.877000000000001
COc1c(O)cc(Cl)c(Cl)c1Cl,-4.398
COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,-3.117
COCC(=O)N(c1c(C)cccc1C)C(C)C(=O)OC,-1.601
CSC(C)=NOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,-4.269
Cn1cc(-c2ccccc2)c(=O)c(-c2cccc(C(F)(F)F)c2)c1,-4.438
OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,-4.383
CCCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,-3.4930000000000003
CCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,-3.613
CCN(Cc1c(F)cccc1Cl)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],-6.625
OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,-4.083
CCCCNC(=O)n1cc(F)c(=O)[nH]c1=O,-2.446
COP(=S)(OC)SCC(=O)N(c1ccc(Cl)cc1)C(C)C,-4.432
CCCCCCCCCc1ccc(OP(=O)(Oc2ccccc2)Oc2ccccc2)cc1,-5.769
NC(=O)COC(=O)c1ccccc1,-1.641
CCNC(=O)COC(=O)c1ccccc1,-2.237
CCN(CC)C(=O)COC(=O)c1ccccc1,-2.071
Clc1ccc(-c2ccc(Cl)c(Cl)c2Cl)c(Cl)c1,-7.62
CCCCOC(=O)N(C)SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2,-4.583
Nc1nc(N)nc(NC2CC2)n1,-1.179
CC(C)Oc1cccc(NC(=O)c2ccccc2C(F)(F)F)c1,-4.532
CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,-5.569
Clc1ccc2c(c1)Oc1cc(Cl)c(Cl)c(Cl)c1O2,-8.874
Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,-4.213
CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,-3.637
CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,-4.044
CCOC(=O)CNc1nc(Cl)nc(NC(C)C)n1,-2.562
C=CCN(CCC#N)c1cc(NC(C)=O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC,-8.9
CC(C)C(Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,-8.4
CCCCOC(=O)C(C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,-5.584
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,-6.876
CCn1c(O)c(N=Nc2ccc(Cl)cc2[N+](=O)[O-])c(C)c(C#N)c1=O,-6.69
COC(=O)C(C)N(C(=O)Cc1ccccc1)c1c(C)cccc1C,-3.944
CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,-4.7010000000000005
Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,-5.025
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)cc(C)n1,-3.084
COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,-1.604
Clc1cc(Cl)cc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,-8.27
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,-4.562
CSCOC(=O)c1ccccc1OC(C)=O,-2.64
CC(=O)Oc1ccccc1C(=O)OCS(C)(=O)=O,-3.394
CCOC(=O)C(C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,-6.093999999999999
OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,-3.365
CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,-3.924
COC(=O)c1ccccc1CS(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,-3.534
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,-7.28
Cc1ccccc1COC1CC2(C(C)C)CCC1(C)O2,-3.639
CCON=C(CC)C1=C(O)CC(c2c(C)cc(C)cc2C)CC1=O,-4.74
CCCCCCCCCCCCN1CC(C(=O)OC)CC1=O,-4.376
NS(=O)(=O)c1cc2c(s1)SCCC2=O,-3.552
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2=O,-3.018
CNC(=O)COC(=O)c1ccccc1,-1.7180000000000002
CCCNC(=O)COC(=O)c1ccccc1,-2.539
CN(C)C(=O)COC(=O)c1ccccc1,-1.372
NS(=O)(=O)c1ccc(SCCO)cc1,-1.824
NS(=O)(=O)c1ccc(S(=O)(=O)CCO)cc1,-1.604
NS(=O)(=O)c1ccc(SCCCO)cc1,-2.247
CC(C)(O)CCSc1ccc(S(N)(=O)=O)cc1,-2.838
NS(=O)(=O)c1ccc(SCCCCCO)cc1,-2.662
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)cc1,-1.589
CC(C)(O)CCS(=O)(=O)c1ccc(S(N)(=O)=O)cc1,-1.944
NS(=O)(=O)c1ccc(SCCO)c([N+](=O)[O-])c1,-2.7460000000000004
NS(=O)(=O)c1ccc(SCCCO)c([N+](=O)[O-])c1,-3.466
NS(=O)(=O)c1ccc(SCCO)c(F)c1,-1.622
NS(=O)(=O)c1ccc(SCCCO)c(F)c1,-2.47
NS(=O)(=O)c1ccc(SCCCCO)c(F)c1,-2.446
NS(=O)(=O)c1ccc(S(=O)(=O)CCO)c(F)c1,-1.934
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)c(F)c1,-1.654
CCCCCCN1CC(C(=O)O)CC1=O,-1.456
COc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,-4.473
